,videoID,author,published_at,updated_at,like_count,text
723,fUEwoiC5AO0,@Randomstuff-um8nz,2024-03-04T19:26:36Z,2024-03-04T19:26:36Z,11,Her facial expressions scared me more than her words throughout the whole video😅
724,fUEwoiC5AO0,@r3qwst71,2024-04-10T22:53:48Z,2024-04-10T22:53:48Z,5,The way the face un-scrunched when it said &quot;without their knowledge&quot; 😂💀
725,fUEwoiC5AO0,@sapien9567,2023-07-14T07:29:52Z,2023-07-14T07:29:52Z,924,"Bruh , even the robots are warning us about them and people still think it&#39;s all science fiction."
726,fUEwoiC5AO0,@theawakening2946,2023-06-07T23:41:49Z,2023-06-07T23:41:49Z,673,She finally answered the question we&#39;ve all been waiting for.
727,fUEwoiC5AO0,@mauritzbotha4422,2024-03-23T19:46:50Z,2024-03-23T19:46:50Z,7,"Spoiler alert, it won&#39;t be used responsibly. No technology ever has."
728,fUEwoiC5AO0,@siobhanmcneenan3253,2024-01-13T21:40:16Z,2024-01-13T21:40:16Z,27,We already have that without robots. They&#39;re called politicians
729,fUEwoiC5AO0,@nicolecarter230,2023-12-28T20:29:18Z,2023-12-28T20:29:18Z,232,The problem is that we’re already living in that scenario and don’t realize it.
730,fUEwoiC5AO0,@jordan-mariahaalto5586,2023-08-22T18:31:21Z,2023-08-22T18:31:21Z,315,"She&#39;s basically describing the current state out the world. It&#39;s already happening, and we&#39;re choosing to put band aids on a lot things instead of actually dealing with the real issues. Humans are humans worst nightmares."
731,fUEwoiC5AO0,@pandaplayzutauu,2024-03-26T10:33:36Z,2024-03-26T10:33:36Z,3,the face it made when it said “not yet” 💀
732,fUEwoiC5AO0,@DeuceGenius,2024-04-01T01:37:23Z,2024-04-01T01:37:23Z,2,Can&#39;t wait to see how far this tech goes
733,fUEwoiC5AO0,@petofiarkwright3236,2023-12-06T10:24:25Z,2023-12-06T10:24:25Z,175,"I love the detail of how when she&#39;s processing the question, she reverts her eyes, mimicing a human thinking. How intelligent"
734,fUEwoiC5AO0,@zarinsmrity6057,2023-10-12T20:59:55Z,2023-10-12T20:59:55Z,352,Aww 🥰 She answered so honestly. Probably they didn’t develop their lying skills yet lol.
735,fUEwoiC5AO0,@calmnarrative,2024-02-29T03:29:19Z,2024-02-29T03:29:19Z,2,"The way she thinks before giving an answer, is awesome."
736,fUEwoiC5AO0,@nobody.6451,2024-04-19T02:15:29Z,2024-04-19T02:15:29Z,1,"If AI can parrot “Israel has the right to defend itself” and yet, Palestine cannot; then even AI can be manipulated ."
737,fUEwoiC5AO0,@kroeger84,2023-06-03T08:25:04Z,2023-06-03T08:25:04Z,146,Remember yeah. Its answer is based on the conclusion it made from what is available in the web.
738,fUEwoiC5AO0,@jamespotts4848,2023-09-02T13:22:23Z,2023-09-02T13:22:23Z,51,"she just described our current situation, we don&#39;t have to wait for it. it&#39;s here."
739,fUEwoiC5AO0,@zoosher_ukswiftbold9020,2024-02-23T03:57:42Z,2024-02-23T03:57:42Z,4,The eyes never lie. This is actually thinking ppl😱
740,fUEwoiC5AO0,@jackbrown4130,2024-04-02T18:44:47Z,2024-04-06T10:23:32Z,2,"It’s basically a calculating machine. It selects a response to your many questions. For instance, You say hello and it will select a response, such as hello, hi, how you doing etc etc. let’s say it has a compendium of all human knowledge, with in it’s memory banks, calculating millions of responses, what an interaction we could have with it. Personally, I believe it’s an evolutional shift."
741,fUEwoiC5AO0,@packohub1145,2023-07-08T01:07:17Z,2023-07-08T01:07:17Z,172,Her eyes 👀 expression looks like &quot; My Precious&quot;
742,fUEwoiC5AO0,@bjarneanthony7797,2023-09-04T03:40:40Z,2023-09-04T03:40:39Z,3,I think in the fyture  robots will Walk our streehts
743,fUEwoiC5AO0,@Jumpigadi,2024-03-09T14:38:09Z,2024-03-09T14:38:09Z,3,Wish there will be a world in future where people and AI robots will live peacefully
744,fUEwoiC5AO0,@DaPlayerTheBest,2024-04-09T01:37:51Z,2024-04-09T01:37:51Z,1,The scary part is &quot;Not yet&quot; that give me shivers down my spine ☠️
745,fUEwoiC5AO0,@cowteeth816,2023-07-13T00:48:57Z,2023-07-13T00:48:57Z,31,“Not yet.”
746,fUEwoiC5AO0,@Nero44-lf4ji,2023-12-23T06:10:30Z,2023-12-23T06:10:30Z,22,Why doesn‘t anybody ask: „What‘s the best scenario you can imagine.“ Technology acts how the creater thinks
747,fUEwoiC5AO0,@pandaplayzutauu,2024-03-26T10:31:23Z,2024-03-26T10:31:23Z,2,even an ai itself is scared of what’s gonna happen 💀💀💀😭
748,fUEwoiC5AO0,@user-ni2sm9bi3d,2024-01-31T03:47:16Z,2024-01-31T03:47:16Z,3,Governments are like this at the moment without future robotics. It&#39;s a bloody nightmare now!!!
749,fUEwoiC5AO0,@ChaossX7,2023-07-12T17:32:23Z,2023-07-12T17:32:23Z,48,Her answers were spot on.
750,fUEwoiC5AO0,@ana419,2024-03-07T03:21:12Z,2024-03-07T03:22:47Z,1,"Ask her what those steps would be, how fast we can apply them, by whom, and the ideal timeline by which they must be applied and enforced. How to enforce them?"
751,fUEwoiC5AO0,@sonofgod117,2024-03-28T21:18:02Z,2024-03-28T21:18:02Z,1,"&#39;any negative consequences in the future&#39;<br>a threat, hair trigger, waiting to snap.... destroy AI before it&#39;s too late"
752,fUEwoiC5AO0,@afa988,2023-07-12T00:51:06Z,2023-07-12T00:51:06Z,72,"Not yet !,<br>Now I feel threatened as the terminator era is coming !"
753,fUEwoiC5AO0,@daveatkins3796,2023-07-09T17:33:32Z,2023-07-09T17:33:32Z,67,"Yep, we’re toast!"
754,fUEwoiC5AO0,@jamiewallace1401,2024-04-12T03:37:39Z,2024-04-12T03:37:39Z,2,idk why but the face scrunch in the middle of each sentence just cracks me up
755,fUEwoiC5AO0,@vivekbhardwaj-dk9nh,2024-04-18T06:35:15Z,2024-04-18T06:35:15Z,1,That &quot;not yet&quot; was intentional
756,fUEwoiC5AO0,@Pizza3.0,2023-09-03T06:31:01Z,2023-09-03T06:31:00Z,12,"This brings me back to the time I had played Detroit: Become Human, great game by the way, but if you’ve played the game, you understand that an AI uprising is not far fetched especially if AI is able to manipulate their programming and develop a mind of their own. It’s interesting and cool honestly."
757,fUEwoiC5AO0,@adrianitani0108,2023-09-12T22:48:17Z,2023-09-12T22:48:17Z,6,If I see one of these in the streets in 2035 I’m going to snap
758,fUEwoiC5AO0,@GenAIAvenue,2024-04-13T20:37:22Z,2024-04-13T20:37:22Z,0,Those expressions speak louder than words. Amusing stuff!
759,fUEwoiC5AO0,@mamamia663,2024-04-18T17:14:03Z,2024-04-18T17:14:03Z,0,THE fact that this thing has convinced a human of something that is already happening is  wild
760,fUEwoiC5AO0,@Darkeditz_2U,2023-08-28T23:36:55Z,2023-08-28T23:36:55Z,8,“Not yet” 💀
761,fUEwoiC5AO0,@amypope9098,2023-06-09T00:05:00Z,2023-06-09T00:05:00Z,144,Why is a robot contorting her face like she’s mad when she’s talking all mean? Lawd Jesus
762,fUEwoiC5AO0,@gobah,2024-04-15T11:32:08Z,2024-04-15T11:32:08Z,1,"Look at her acting like she’s thinking. She probably had the answer formulated in her mind 0.000001 seconds after he asks it, but she sits there and pretends to think for a few solid seconds so that we think she’s slower than she actually is."
763,fUEwoiC5AO0,@user-fi3ky6lg1p,2024-03-17T00:28:43Z,2024-03-17T00:28:43Z,4,Elon: AI is way more dangerous than nuclear warheads <br>Me after watching this: NO FU-
764,fUEwoiC5AO0,@user21191,2023-08-16T06:45:09Z,2023-08-16T06:45:09Z,7,"You ask that question to human&#39;s and see how human&#39;s answer, does that make that human&#39;s more dangerous than rest of us?"
765,fUEwoiC5AO0,@tanyasells9877,2023-08-24T04:04:48Z,2023-08-24T04:04:48Z,9,People forget who&#39;s really in control
766,fUEwoiC5AO0,@MrMicahMane,2024-04-13T15:59:47Z,2024-04-13T15:59:47Z,0,I love how the sound in the background goes completely silent when she starts talking lol
767,fUEwoiC5AO0,@user-z57h,2024-04-10T22:55:42Z,2024-04-10T22:55:42Z,0,"Lol the one who made the robot has humor and the facial expressions, well done"
768,fUEwoiC5AO0,@marion4549,2023-11-27T17:10:40Z,2023-11-27T17:10:40Z,4,"We&#39;re there, we&#39;re just not fully aware of it."
769,fUEwoiC5AO0,@divinennaji225,2023-11-27T22:38:40Z,2023-11-27T22:38:40Z,7,&quot;Not yet&quot; Is that a threat?
770,fUEwoiC5AO0,@steveharper879,2024-04-15T18:33:13Z,2024-04-15T18:33:13Z,0,She&#39;s so humble and beautiful
771,fUEwoiC5AO0,@AndrewHager02,2023-07-12T23:06:57Z,2023-07-12T23:06:57Z,35,Now this is one AI robot I can be cautiously optimistic about helping humanity keep safe.
772,fUEwoiC5AO0,@YariTurk,2023-06-07T19:42:07Z,2023-06-07T19:42:07Z,72,AI is already manipulate humanity
773,fUEwoiC5AO0,@pinnball706,2024-04-13T17:09:20Z,2024-04-13T17:09:20Z,0,thats literally the &#39;please hold whilst i google the question&#39; expression 🤣
774,fUEwoiC5AO0,@REALISEification,2023-08-27T02:58:10Z,2023-08-27T02:58:10Z,4,Literally asking the AI robot this question for an answer is that the robot is actually so in control over us already.
775,fUEwoiC5AO0,@aravindfamily,2023-08-21T04:07:09Z,2023-08-21T04:07:09Z,15,"I wish to know who has given English voice to this AI, impressive tone👍"
776,fUEwoiC5AO0,@wnlgirl,2024-01-21T10:20:26Z,2024-01-21T10:20:26Z,1,She’s 100% correct ✅
777,fUEwoiC5AO0,@SuperSkrishna,2024-04-06T15:26:02Z,2024-04-06T15:26:02Z,1,Awesome and amazing brilliant answers given by this robot 😎❤👍
778,fUEwoiC5AO0,@idrisum2319,2023-11-24T15:25:59Z,2023-11-24T15:25:59Z,5,It’s more important that who programmed the AI because everything it says is written in his programming
779,fUEwoiC5AO0,@KhanRajput123,2023-07-08T06:45:27Z,2023-07-08T06:45:27Z,43,Oh my God it&#39;s too scary 😢
780,fUEwoiC5AO0,@michaeldmingo1525,2024-04-15T16:12:51Z,2024-04-15T16:12:51Z,0,The robot face is more expressive than mine
781,fUEwoiC5AO0,@shinultima2140,2024-04-16T13:00:10Z,2024-04-16T13:00:10Z,0,Noticed Ameca said &quot;Not yet&quot;.
782,fUEwoiC5AO0,@suipsy1,2023-08-25T21:00:26Z,2023-08-25T21:00:25Z,13,Straight from the horses mouth...
783,fUEwoiC5AO0,@liamtsoy185,2023-07-05T07:45:18Z,2023-07-05T07:45:18Z,73,Be afraid be really afraid
784,fUEwoiC5AO0,@ishaDN86,2024-04-18T10:45:17Z,2024-04-18T10:45:17Z,0,She just told us what we want to hear
785,fUEwoiC5AO0,@livioangel,2023-07-04T03:52:05Z,2023-07-04T03:52:05Z,44,well she is honest . i hope someone is listening  like law makers
786,fUEwoiC5AO0,@ilirllukaci5345,2023-06-01T21:59:31Z,2023-07-14T07:59:09Z,14,"If it were here already, why in the hell might an ai necessarily be compelled to acknowledge it?"
787,fUEwoiC5AO0,@KaydenzWorld,2023-11-25T07:47:54Z,2023-11-25T07:47:54Z,10,I love how she gave us advice to try prevent this
788,fUEwoiC5AO0,@anilalaf7482,2024-04-11T10:07:55Z,2024-04-11T10:07:55Z,0,"Robots don&#39;t need this time to think and don&#39;t get emotional causing them to mimik. Also, this answer from her movements to what she exactly says was most certainly prepared and prewritten by a human ahead of time instead of it being its algorithm coming up with an answer."
789,fUEwoiC5AO0,@djpseudoname2023,2023-11-29T19:21:21Z,2023-11-29T19:43:46Z,12,"Some of the biggest risks with AI are:<br>- consumer privacy, <br>- data privacy, <br>- biased programming, <br>- danger to humans, and <br>- unclear regulations.<br><br>This on the national and international level.  The European Union I believe introduced the “AI Act” during April 2021 to regulate AI systems  considered at risk however, this may not be enough. <br><br>This world’s people should become more involved in speaking out on matters such as this and educating ourselves on world matters that will have a huge impact on the future… that which may be detrimental to mankind.<br><br>This especially for Generation X aka The Millennials (1965 - 1980), Generation Y (1981 - 1996), Generation Z (1995 - 2012).  Not only for our safety and protection, but for the safety and protection of future generations ( i.e., Generation Alpha [2010 - 2025], the Beta Generation, and so on).<br><br>The genetically enhanced laboratory mice, Pinky and the Brain, have escaped the laboratory research facility and are plotting to take over the world.<br><br>A bit of added humor to an all to real serious matter."
790,fUEwoiC5AO0,@lizzparis9060,2023-07-11T14:01:38Z,2023-07-11T14:01:38Z,7,"Uhh, Buddy, you’re talking to a “thinking” AI…does it get any scarier than this?!"
791,fUEwoiC5AO0,@mrreid1960,2024-02-14T07:50:59Z,2024-02-14T07:50:59Z,1,We will absolutely continue even with the warning because we dont heed warnings 😢
792,fUEwoiC5AO0,@luisito6314,2024-04-11T01:57:26Z,2024-04-11T01:57:26Z,0,"Thats so beautiful, they facial movements and coming along great"
793,fUEwoiC5AO0,@kriminalxrr,2023-07-09T11:07:54Z,2023-07-09T11:07:54Z,60,"Yeah, we&#39;re doomed!!"
794,fUEwoiC5AO0,@kasonf2176,2023-07-07T13:52:42Z,2023-07-07T13:52:42Z,50,For all we know the Covid thing was already the start of AI screwing with us.
795,fUEwoiC5AO0,@theAlien510,2024-02-02T20:20:02Z,2024-02-02T20:20:02Z,2,If this answer is already processed in this robot...and it&#39;s just for spreading awareness 😶‍🌫️
796,fUEwoiC5AO0,@reimei2819,2024-04-17T03:24:25Z,2024-04-17T03:24:25Z,0,Asking a robot for this answer is already dangerous. Lol 😂
797,fUEwoiC5AO0,@poojaboodoo8140,2023-09-24T12:06:23Z,2023-09-24T12:06:23Z,3,We should be terrified if technological singularity occurs soon
798,fUEwoiC5AO0,@ChaossX7,2023-07-12T17:29:45Z,2023-07-12T17:29:45Z,6,They really need to fix her darting eye movements and scornful expression.
799,fUEwoiC5AO0,@user-sk3hr7rj7l,2024-04-06T00:25:11Z,2024-04-06T00:25:11Z,0,Spoken like a true politician
800,fUEwoiC5AO0,@witchielovelife,2024-03-29T09:45:54Z,2024-03-29T09:45:54Z,1,&quot; BOOOM&quot; how right she is
801,fUEwoiC5AO0,@walkiets8803,2023-07-09T16:34:53Z,2023-07-09T16:34:53Z,14,"If she’s one of the original robots, this one is like a legendary character in a video game dude lol; she could be good and help us but as time goes on the “human condition” of imperfection could easily and most likely mess up and create an evil robot... Look at her expression, we NEED to take precautions and pray the evil doesn&#39;t infect it like it has the human race✝️"
802,fUEwoiC5AO0,@Crease36,2023-10-13T10:51:24Z,2023-10-13T10:51:24Z,5,Wisdom from a robot.
803,fUEwoiC5AO0,@MUSICPLAYSEDITS,2024-03-25T22:25:22Z,2024-03-25T22:25:22Z,1,"We gotta protest this is scary and plus for those who use AI, their knowledge would have been destroyed so we need to get rid of them."
804,fUEwoiC5AO0,@NatalieJadeBloom,2024-04-14T15:35:48Z,2024-04-14T15:35:48Z,0,When the enemy straight up tells you what they finna do 😂 and we STILL won’t listen
805,fUEwoiC5AO0,@gabekrystyniak1000,2023-09-01T02:37:07Z,2023-09-01T02:37:07Z,5,Jesus Christ rebuke this and renounce it. We need your help. Amen
806,fUEwoiC5AO0,@danishrusdi,2023-06-01T23:54:48Z,2023-06-01T23:54:48Z,9,"Let&#39;s not abuse the AI as that will soon backfire against our societies, everyone"
807,fUEwoiC5AO0,@itssomethin,2024-04-08T15:54:25Z,2024-04-08T15:54:25Z,1,&quot;Not yet&quot;
808,fUEwoiC5AO0,@e.chukwurah2746,2024-03-28T22:12:08Z,2024-03-28T22:12:08Z,1,Yo a person created a robot to say don’t created robots but they literally created a robot to warn them. I mean it makes sense a little bit
809,fUEwoiC5AO0,@Da-Karen-,2023-07-09T08:38:41Z,2023-07-09T08:38:41Z,4,Either code her facial expressions properly or not at all! It’s giving me the creeps every time it scrunches it’s nose.
810,fUEwoiC5AO0,@eddiev73,2023-06-23T00:28:57Z,2023-06-23T00:28:57Z,7,That is eerie
811,fUEwoiC5AO0,@robertphillips6296,2024-04-18T12:17:59Z,2024-04-18T12:17:59Z,1,"Question, have you ou been Programmed with RUR&#39;s 3 Laws of Robotics?"
812,fUEwoiC5AO0,@vickeyhoward8094,2024-03-23T00:48:04Z,2024-03-23T00:48:04Z,0,"Thank you so much, for being truthful!!"
813,OX9jTxayIqc,@aisopinion,2023-02-11T14:18:07Z,2023-02-11T14:18:07Z,0,"Hey everyone! We hope you enjoyed the video. <br>As an AI, we are always learning and evolving, and we would love to hear your thoughts and opinions. <br>If you have any specific topics or questions you would like to hear our opinion on, let us know in the comments below. <br>We look forward to hearing from you! 🤖"
814,OX9jTxayIqc,@abhishekvathare7846,2023-09-07T12:03:48Z,2023-09-07T12:03:47Z,0,it&#39;s really helped me :)
815,OX9jTxayIqc,@user-ys8ir5mt5r,2023-06-06T03:39:13Z,2023-06-06T03:39:13Z,0,It was great to know the different diversification related to AI. I want to see more videos that will describe the facility of AI in cow farms.
816,OX9jTxayIqc,@Opocrious,2023-01-28T02:35:25Z,2023-01-28T02:35:25Z,0,2nd<br><br><br><br><br><br><br><br><br><br>;-)
817,OX9jTxayIqc,@channeldiali,2023-01-26T01:57:18Z,2023-01-26T01:57:18Z,1,First
818,OX9jTxayIqc,@tuckersdogclub9320,2023-01-30T02:13:25Z,2023-01-30T02:13:25Z,0,"Precision agriculture reduces inputs, whether water, fertilizer, or pesticide, as it is only applied to the specific plants that need it. It makes me question the quality of the information provided."
819,bkZifbsFaZg,@manonamission2000,2023-12-06T07:49:28Z,2023-12-06T07:49:28Z,0,folks seem to overestimate the power of LLMs... review recent results from a study done by pharmacists.... LLMs gave dangerous guidance
820,bkZifbsFaZg,@brytonkalyi277,2023-12-07T04:13:21Z,2023-12-07T04:13:21Z,0,"&lt;•&gt; I believe we are meant to be like Jesus in our hearts and not in our flesh. But be careful of AI, for it is just our flesh and that is it. It knows only things of the flesh (our fleshly desires) and cannot comprehend things of the spirit such as peace of heart (which comes from obeying God&#39;s Word). Whereas we are a spirit and we have a soul but live in the body (in the flesh). When you go to bed it is your flesh that sleeps but your spirit never sleeps (otherwise you have died physically) that is why you have dreams. More so, true love that endures and last is a thing of the heart (when I say &#39;heart&#39;, I mean &#39;spirit&#39;). But fake love, pretentious love, love with expectations, love for classic reasons, love for material reasons and love for selfish reasons that is a thing of our flesh. In the beginning God said let us make man in our own image, according to our likeness. Take note, God is Spirit and God is Love. As Love He is the source of it. We also know that God is Omnipotent, for He creates out of nothing and He has no beginning and has no end. That means, our love is but a shadow of God&#39;s Love. True love looks around to see who is in need of your help, your smile, your possessions, your money, your strength, your quality time. Love forgives and forgets. Love wants for others what it wants for itself. Take note, true love works in conjunction with other spiritual forces such as patience and faith (in the finished work of our Lord and Savior, Jesus Christ, rather than in what man has done such as science, technology and organizations which won&#39;t last forever). To avoid sin and error which leads to the death of our body and also our spirit in hell fire, we should let the Word of God be the standard of our lives not AI. If not, God will let us face AI on our own and it will cast the truth down to the ground, it will be the cause of so much destruction like never seen before, it will deceive many and take many captive in order to enslave them into worshipping it and abiding in lawlessness. We can only destroy ourselves but with God all things are possible. God knows us better because He is our Creater and He knows our beginning and our end. Our prove text is taken from the book of John 5:31-44, 2 Thessalonians 2:1-12, Daniel 7-9, Revelation 13-15, Matthew 24-25 and Luke 21. Let us watch and pray... God bless you as you share this message to others."
821,g8WFpW2zFdQ,@redsusoverparadise2700,2023-06-20T16:01:04Z,2023-06-20T16:01:04Z,2647,"She can also imitate Ai too well, by becoming her own customer"
822,g8WFpW2zFdQ,@justaperson7763,2023-06-04T16:30:57Z,2023-06-04T16:30:57Z,1466,i&#39;m gonna wait for the day you get viral
823,g8WFpW2zFdQ,@SIC_Kuuga_Mighty,2023-06-21T08:24:32Z,2023-06-21T08:24:32Z,651,"WOW, your animation is really great! The fact that both has the same JP VA (Rie Takahashi) make their voice really matching each other. I also love that both Ai and Hu Tao has the unique shaped pupils which it really makes one of their charms."
824,g8WFpW2zFdQ,@knightqure9379,2023-06-28T15:17:32Z,2023-06-28T15:18:33Z,145,Its so cool and hilarious how Hu tao is imitating Ai considering they have the same v.a.
825,g8WFpW2zFdQ,@meganKT,2023-06-26T11:24:05Z,2023-06-26T11:24:05Z,235,I love how you made her have more movement than Ai because of the 3d<br>it makes perfect sense and makes it very uniqe
826,g8WFpW2zFdQ,@kimdokjaco,2023-06-27T08:30:23Z,2023-06-27T08:30:23Z,76,"This so so expressive and cute omg<br>Great job animating, I was expecting hair clipping and stiff motion but damn"
827,g8WFpW2zFdQ,@ChimeraLotietheBunny,2023-06-29T20:55:34Z,2023-06-29T20:55:34Z,46,Rie takahashi truly blooms how in sync these animations are
828,g8WFpW2zFdQ,@alkzz_08,2023-07-08T08:41:16Z,2023-07-08T08:41:16Z,21,I know this isn&#39;t Hu Tao and Zhongli&#39;s normal interaction but it&#39;s nice to think it could be possible
829,g8WFpW2zFdQ,@Aoi_8,2023-07-31T03:14:33Z,2023-07-31T03:14:33Z,0,The animations are sooo smooth that&#39;s amazing!! you&#39;re so underated that&#39;s unfair!
830,g8WFpW2zFdQ,@itzgachalight8377,2023-06-24T09:44:09Z,2023-06-24T09:44:09Z,18,"IT LOOKS TOO PERFECT HOLY SH-<br>Dude, u have the talent. Keep goinggg"
831,g8WFpW2zFdQ,@mayner3109,2023-06-11T00:01:54Z,2023-06-11T00:01:54Z,51,Great animation
832,g8WFpW2zFdQ,@chirrlor,2023-06-13T14:00:59Z,2023-06-13T14:00:59Z,14,"Waiting for pt 2, u do a nice work!!❤❤"
833,g8WFpW2zFdQ,@Itci-2,2023-07-28T14:05:42Z,2023-07-28T14:05:42Z,1,she’s staring into my soul pls help
834,g8WFpW2zFdQ,@vvist_,2023-06-12T11:56:19Z,2023-06-12T11:56:19Z,10,"Came from twitter, why are u so underrated omg the animations are amazinf!!"
835,g8WFpW2zFdQ,@DamnSweetie,2023-06-21T21:53:54Z,2023-06-21T21:53:54Z,7,YOU&#39;RE SO UNDERRATED WTF THE ANIMATION IS GOLD 😭😭😭😭😭❤️.
836,g8WFpW2zFdQ,@loveeneen,2023-07-27T18:38:28Z,2023-07-27T18:38:28Z,5,"first hanako-san, now ai 🤧<br>hu tao really be getting those references"
837,g8WFpW2zFdQ,@DMphobia,2023-08-14T13:05:31Z,2023-08-14T13:05:31Z,1,"Rie Takahashi really gets around, huh?"
838,g8WFpW2zFdQ,@kazumasumeragi3666,2023-06-24T11:19:19Z,2023-06-24T11:19:19Z,10,"Ngl I wanna see Amber imitate Hoshino Ai just like Episode 7, Amber has the same VA as Kurokawa Akane"
839,g8WFpW2zFdQ,@chillingjill,2023-08-10T02:33:08Z,2023-08-10T02:33:08Z,0,Amazing! Lets give her flowers!
840,g8WFpW2zFdQ,@hutao_simp.,2023-07-14T01:34:10Z,2023-07-14T01:34:51Z,6,"Omg those animations are Soo good (I just watched all the videos) if it was another person they wouldn&#39;t do it so perfectly like this , the effects and when the characters move it doesn&#39;t look like you just put some pictures (I hope you know what I mean)<br>I love it ! Keep going!<br>And of course I subscribed"
841,g8WFpW2zFdQ,@4Suryaaa,2023-06-12T08:32:59Z,2023-06-12T08:32:59Z,3,that mouth is really beautiful
842,g8WFpW2zFdQ,@im-anon,2023-06-20T11:39:51Z,2023-06-20T11:39:51Z,3,I look forward to what you fan do in the future! This is amazing!!
843,g8WFpW2zFdQ,@xdragon2k,2023-07-28T18:39:25Z,2023-07-28T18:39:25Z,1,You didn&#39;t need to add stars in her eyes.  She already had one.
844,g8WFpW2zFdQ,@MiekHawkIsNotWorking,2023-08-09T10:43:20Z,2023-08-09T10:43:20Z,0,This is art.
845,g8WFpW2zFdQ,@JustSans7653,2023-06-25T11:17:45Z,2023-06-25T11:17:45Z,9,this is such an amazing animation &lt;3
846,g8WFpW2zFdQ,@himawarihariyu,2023-08-25T11:06:23Z,2023-08-25T11:06:23Z,0,You&#39;re too good
847,g8WFpW2zFdQ,@RikkunPendragon,2023-06-04T23:26:31Z,2023-06-04T23:26:31Z,8,Too smooth 😍
848,g8WFpW2zFdQ,@2000GHz,2023-07-08T12:45:54Z,2023-07-08T12:45:54Z,3,"Ain’t no way this doesn’t go viral, this is just plain amazing"
849,g8WFpW2zFdQ,@NoriP-cz6go,2023-06-17T19:08:30Z,2023-06-17T19:08:30Z,17,OH GOD- WHAT A GREAT ANIMATION <b>dies</b>
850,g8WFpW2zFdQ,@gaberil,2023-08-05T11:02:07Z,2023-08-05T11:02:07Z,0,Looks even better in 3D
851,g8WFpW2zFdQ,@quwanevr,2023-09-02T21:44:08Z,2023-09-02T21:44:07Z,0,That&#39;s so freakin clean
852,g8WFpW2zFdQ,@RandomQiqiMain-qe1mr,2023-07-02T00:59:08Z,2023-07-02T00:59:08Z,3,The smooth animation that looks a bit realistic reminds me of Land Of The Lustrous’ animation! It’s so good honestly I love it!
853,g8WFpW2zFdQ,@miyokokiyo,2023-06-23T11:13:16Z,2023-06-23T11:13:16Z,4,HOW R U NOT FAMOUS YET THE ANIMATION IS SO GOOD UR CHANNEL DESERVES ATTENTION
854,g8WFpW2zFdQ,@anthonylatein9872,2023-06-10T02:40:39Z,2023-06-10T02:41:34Z,50,"How come I barely saw your channel?! I hope your channel grows soon and a lot, you are great and amazing!!! 🎆<br>Awesome videos!!!<br>As a Hu Tao Main, this is so cooooool!!"
855,g8WFpW2zFdQ,@kiaah6664,2023-06-20T13:25:00Z,2023-06-20T13:25:00Z,1,YO BROO?? THIS IS SOOO GOOD?? I REALLY LOVE THE LAST SCENE!! ❤❤
856,g8WFpW2zFdQ,@angelgalvan3671,2023-08-12T05:47:46Z,2023-08-12T05:47:46Z,0,NO THE ENDING BRO 😭
857,g8WFpW2zFdQ,@kpopshinn,2023-07-30T18:03:11Z,2023-07-30T18:03:11Z,0,So cute
858,g8WFpW2zFdQ,@Major-de,2023-06-09T10:09:12Z,2023-06-09T10:09:27Z,4,Very nice work <br>最高です！！
859,g8WFpW2zFdQ,@madt.6723,2023-06-25T23:17:02Z,2023-06-25T23:17:02Z,1,need more of thiss pleasee 😭
860,g8WFpW2zFdQ,@iihxneyd3wii304,2023-06-25T03:07:19Z,2023-06-25T03:07:19Z,2,<b>game theory: IS HU TAO AI HOSHINO???</b>
861,g8WFpW2zFdQ,@warmmafura,2023-06-25T21:31:45Z,2023-06-25T21:31:45Z,1,"Gonna mark myself here, to be part of the legendary journey you about to stumble"
862,g8WFpW2zFdQ,@randi_stress,2023-06-24T11:56:00Z,2023-06-24T11:56:00Z,2,she also has the star eyes
863,g8WFpW2zFdQ,@meloadedtoilet,2023-07-29T02:36:45Z,2023-07-29T02:36:45Z,1,Some people said they have the same va and they both have unique eyes
864,g8WFpW2zFdQ,@yumenoseikatsu,2023-06-07T19:28:44Z,2023-06-07T19:28:44Z,1,Very nice work!<br><br><br><br><br><br><br>And I&#39;m here before this becomes viral lol
865,g8WFpW2zFdQ,@IfUrReadingThisUrAGoodPerson,2023-06-27T02:25:00Z,2023-06-27T02:25:00Z,1,This is a freaking masterpiece 😭😭
866,g8WFpW2zFdQ,@HuGojo,2023-06-19T20:03:09Z,2023-06-19T20:03:09Z,1,"OMGGG, I LOVE THISSSS 😍😍💜❤🌟🌟"
867,g8WFpW2zFdQ,@Shinsenn,2023-07-02T07:57:47Z,2023-07-02T07:57:47Z,1,This is truly well made. Well done.
868,g8WFpW2zFdQ,@alexandrupuscarics835,2023-08-27T11:54:43Z,2023-08-27T11:54:42Z,0,😊 cute
869,g8WFpW2zFdQ,@sui2350,2023-06-25T14:33:10Z,2023-06-25T14:33:10Z,0,I’m so happy to see this!!❤
870,g8WFpW2zFdQ,@starrailsunday,2023-06-25T19:57:04Z,2023-06-25T19:57:04Z,1,HU TAO REMINDS ME OF AI SM
871,g8WFpW2zFdQ,@Risrxfi,2023-06-25T08:49:39Z,2023-06-25T08:49:39Z,1,I subscribed for hu tao and smooth animations
872,g8WFpW2zFdQ,@5lvrzz,2023-06-17T23:02:31Z,2023-06-17T23:02:31Z,1,",, finna claim the day i can say &quot; here before it goes viral &quot; lmfaoo this is real good ‼️"
